Date,Device Time,Temperature,Setpoint
2021-11-08 18:27:33.582,1460,31.63,57
2021-11-08 18:27:33.682,1460.1,35.52,57
2021-11-08 18:27:33.782,1460.2,38.59,57
2021-11-08 18:27:33.882,1460.3,41.16,57
2021-11-08 18:27:33.982,1460.4,43.09,57
2021-11-08 18:27:34.082,1460.5,44.18,57
2021-11-08 18:27:34.182,1460.6,45.02,57
2021-11-08 18:27:34.282,1460.7,45.75,57
2021-11-08 18:27:34.382,1460.8,46.42,57
2021-11-08 18:27:34.482,1460.9,47,57
2021-11-08 18:27:34.582,1461,47.56,57
2021-11-08 18:27:34.682,1461.1,48.07,57
2021-11-08 18:27:34.782,1461.2,48.55,57
2021-11-08 18:27:34.883,1461.3,48.98,57
2021-11-08 18:27:34.982,1461.4,49.4,57
2021-11-08 18:27:35.082,1461.5,49.79,57
2021-11-08 18:27:35.182,1461.6,50.19,57
2021-11-08 18:27:35.282,1461.7,50.56,57
2021-11-08 18:27:35.382,1461.8,50.89,57
2021-11-08 18:27:35.482,1461.9,51.23,57
2021-11-08 18:27:35.582,1462,51.55,57
2021-11-08 18:27:35.682,1462.1,51.86,57
2021-11-08 18:27:35.783,1462.2,52.16,57
2021-11-08 18:27:35.883,1462.3,52.42,57
2021-11-08 18:27:35.982,1462.4,52.71,57
2021-11-08 18:27:36.082,1462.5,52.95,57
2021-11-08 18:27:36.183,1462.6,53.21,57
2021-11-08 18:27:36.283,1462.7,53.45,57
2021-11-08 18:27:36.383,1462.8,53.67,57
2021-11-08 18:27:36.482,1462.9,53.89,57
2021-11-08 18:27:36.582,1463,54.09,57
2021-11-08 18:27:36.682,1463.1,54.29,57
2021-11-08 18:27:36.783,1463.2,54.49,57
2021-11-08 18:27:36.882,1463.3,54.67,57
2021-11-08 18:27:36.983,1463.4,54.84,57
2021-11-08 18:27:37.083,1463.5,55.01,57
2021-11-08 18:27:37.182,1463.6,55.17,57
2021-11-08 18:27:37.282,1463.7,55.34,57
2021-11-08 18:27:37.383,1463.8,55.47,57
2021-11-08 18:27:37.482,1463.9,55.62,57
2021-11-08 18:27:37.583,1464,55.74,57
2021-11-08 18:27:37.683,1464.1,55.86,57
2021-11-08 18:27:37.783,1464.2,55.99,57
2021-11-08 18:27:37.882,1464.3,56.08,57
2021-11-08 18:27:37.983,1464.4,56.21,57
2021-11-08 18:27:38.082,1464.5,56.31,57
2021-11-08 18:27:38.183,1464.6,56.4,57
2021-11-08 18:27:38.282,1464.7,56.49,57
2021-11-08 18:27:38.382,1464.8,56.57,57
2021-11-08 18:27:38.482,1464.9,56.67,57
2021-11-08 18:27:38.583,1465,56.71,57
2021-11-08 18:27:38.683,1465.1,56.81,57
2021-11-08 18:27:38.781,1465.2,56.87,
2021-11-08 18:27:38.882,1465.3,55.74,
2021-11-08 18:27:38.983,1465.4,53.91,
2021-11-08 18:27:39.082,1465.5,52.58,
2021-11-08 18:27:39.183,1465.6,51.53,
2021-11-08 18:27:39.283,1465.7,50.64,
2021-11-08 18:27:39.383,1465.8,49.88,
2021-11-08 18:27:39.483,1465.9,49.18,
2021-11-08 18:27:39.583,1466,48.58,
2021-11-08 18:27:39.682,1466.1,48.03,
2021-11-08 18:27:39.782,1466.2,47.51,
2021-11-08 18:27:39.882,1466.3,47.04,
2021-11-08 18:27:39.983,1466.4,46.6,
2021-11-08 18:27:40.082,1466.5,46.21,
2021-11-08 18:27:40.183,1466.6,45.82,
2021-11-08 18:27:40.283,1466.7,45.45,
2021-11-08 18:27:40.383,1466.8,45.1,
2021-11-08 18:27:40.482,1466.9,44.79,
2021-11-08 18:27:40.582,1467,44.48,
2021-11-08 18:27:40.683,1467.1,44.17,
2021-11-08 18:27:40.783,1467.2,43.89,
2021-11-08 18:27:40.883,1467.3,43.59,
2021-11-08 18:27:40.983,1467.4,43.34,
2021-11-08 18:27:41.083,1467.5,43.07,
2021-11-08 18:27:41.182,1467.6,42.81,
2021-11-08 18:27:41.283,1467.7,42.55,
2021-11-08 18:27:41.383,1467.8,42.32,
2021-11-08 18:27:41.483,1467.9,42.07,
2021-11-08 18:27:41.583,1468,41.84,
2021-11-08 18:27:41.682,1468.1,41.62,
2021-11-08 18:27:41.783,1468.2,41.4,
2021-11-08 18:27:41.883,1468.3,41.17,
2021-11-08 18:27:41.983,1468.4,40.96,
2021-11-08 18:27:42.082,1468.5,40.75,
2021-11-08 18:27:42.183,1468.6,40.54,
2021-11-08 18:27:42.283,1468.7,40.35,
2021-11-08 18:27:42.383,1468.8,40.14,
2021-11-08 18:27:42.482,1468.9,39.96,
2021-11-08 18:27:42.582,1469,39.75,
2021-11-08 18:27:42.682,1469.1,39.56,
2021-11-08 18:27:42.783,1469.2,39.39,
2021-11-08 18:27:42.883,1469.3,39.19,
2021-11-08 18:27:42.982,1469.4,39,
2021-11-08 18:27:43.082,1469.5,38.83,
2021-11-08 18:27:43.183,1469.6,38.66,
2021-11-08 18:27:43.283,1469.7,38.49,
2021-11-08 18:27:43.383,1469.8,38.3,
2021-11-08 18:27:43.482,1469.9,38.15,
2021-11-08 18:27:43.583,1470,38,
2021-11-08 18:27:43.682,1470.1,37.82,
2021-11-08 18:27:43.783,1470.2,37.66,
2021-11-08 18:27:43.883,1470.3,37.5,
2021-11-08 18:27:43.982,1470.4,37.35,
2021-11-08 18:27:44.082,1470.5,37.2,
2021-11-08 18:27:44.183,1470.6,37.04,
2021-11-08 18:27:44.282,1470.7,36.9,
2021-11-08 18:27:44.382,1470.8,36.75,
2021-11-08 18:27:44.482,1470.9,36.61,
2021-11-08 18:27:44.582,1471,36.48,
2021-11-08 18:27:44.682,1471.1,36.33,
2021-11-08 18:27:44.782,1471.2,36.19,
2021-11-08 18:27:44.882,1471.3,36.07,
2021-11-08 18:27:44.982,1471.4,35.94,
2021-11-08 18:27:45.082,1471.5,35.82,
2021-11-08 18:27:45.183,1471.6,35.69,
2021-11-08 18:27:45.282,1471.7,35.55,
2021-11-08 18:27:45.382,1471.8,35.42,
2021-11-08 18:27:45.483,1471.9,35.31,
2021-11-08 18:27:45.582,1472,35.18,
2021-11-08 18:27:45.683,1472.1,35.08,
2021-11-08 18:27:45.782,1472.2,34.94,
2021-11-08 18:27:45.882,1472.3,34.83,
2021-11-08 18:27:45.982,1472.4,34.72,
2021-11-08 18:27:46.083,1472.5,34.6,
2021-11-08 18:27:46.182,1472.6,34.5,
2021-11-08 18:27:46.283,1472.7,34.4,
2021-11-08 18:27:46.382,1472.8,34.28,
2021-11-08 18:27:46.482,1472.9,34.18,
2021-11-08 18:27:46.582,1473,34.07,
2021-11-08 18:27:46.683,1473.1,33.97,
2021-11-08 18:27:46.783,1473.2,33.86,
2021-11-08 18:27:46.883,1473.3,33.77,
2021-11-08 18:27:46.982,1473.4,33.67,
2021-11-08 18:27:47.082,1473.5,33.56,
2021-11-08 18:27:47.182,1473.6,33.47,
2021-11-08 18:27:47.283,1473.7,33.33,
2021-11-08 18:27:47.383,1473.8,33.23,
2021-11-08 18:27:47.483,1473.9,33.14,
2021-11-08 18:27:47.582,1474,33.06,
2021-11-08 18:27:47.682,1474.1,32.97,
2021-11-08 18:27:47.782,1474.2,32.88,
2021-11-08 18:27:47.883,1474.3,32.8,
2021-11-08 18:27:47.983,1474.4,32.69,
2021-11-08 18:27:48.082,1474.5,32.62,
2021-11-08 18:27:48.182,1474.6,32.54,
2021-11-08 18:27:48.283,1474.7,32.46,
2021-11-08 18:27:48.382,1474.8,32.38,
2021-11-08 18:27:48.483,1474.9,32.31,
2021-11-08 18:27:48.582,1475,32.22,
2021-11-08 18:27:48.682,1475.1,32.14,
2021-11-08 18:27:48.783,1475.2,32.07,
2021-11-08 18:27:48.882,1475.3,31.99,
2021-11-08 18:27:48.982,1475.4,31.92,
2021-11-08 18:27:49.082,1475.5,31.85,
2021-11-08 18:27:49.182,1475.6,31.77,
2021-11-08 18:27:49.282,1475.7,31.69,
2021-11-08 18:27:49.382,1475.8,31.64,
2021-11-08 18:27:49.483,1475.9,31.58,
2021-11-08 18:27:49.582,1476,31.5,
2021-11-08 18:27:49.683,1476.1,31.43,
2021-11-08 18:27:49.782,1476.2,31.37,
2021-11-08 18:27:49.883,1476.3,31.3,
2021-11-08 18:27:49.982,1476.4,31.24,
2021-11-08 18:27:50.083,1476.5,31.17,
2021-11-08 18:27:50.182,1476.6,31.1,
2021-11-08 18:27:50.284,1476.7,31.03,
2021-11-08 18:27:50.383,1476.8,30.98,
2021-11-08 18:27:50.483,1476.9,30.94,
2021-11-08 18:27:50.583,1477,30.87,
2021-11-08 18:27:50.682,1477.1,30.8,
2021-11-08 18:27:50.783,1477.2,30.74,
2021-11-08 18:27:50.882,1477.3,30.68,
2021-11-08 18:27:50.983,1477.4,30.63,
2021-11-08 18:27:51.082,1477.5,30.59,
2021-11-08 18:27:51.183,1477.6,30.52,
2021-11-08 18:27:51.283,1477.7,30.46,
2021-11-08 18:27:51.382,1477.8,30.4,
2021-11-08 18:27:51.483,1477.9,30.35,
2021-11-08 18:27:51.583,1478,30.31,
2021-11-08 18:27:51.682,1478.1,30.25,
2021-11-08 18:27:51.782,1478.2,30.19,
2021-11-08 18:27:51.882,1478.3,30.15,
2021-11-08 18:27:51.982,1478.4,30.09,
2021-11-08 18:27:52.083,1478.5,30.04,
2021-11-08 18:27:52.182,1478.6,29.99,
2021-11-08 18:27:52.283,1478.7,29.94,
2021-11-08 18:27:52.383,1478.8,29.89,
2021-11-08 18:27:52.483,1478.9,29.86,
2021-11-08 18:27:52.582,1479,29.8,
2021-11-08 18:27:52.682,1479.1,29.76,
2021-11-08 18:27:52.783,1479.2,29.7,
2021-11-08 18:27:52.882,1479.3,29.66,
2021-11-08 18:27:52.983,1479.4,29.61,
2021-11-08 18:27:53.082,1479.5,29.57,
2021-11-08 18:27:53.183,1479.6,29.52,
2021-11-08 18:27:53.282,1479.7,29.48,
2021-11-08 18:27:53.382,1479.8,29.44,
2021-11-08 18:27:53.482,1479.9,29.39,
2021-11-08 18:27:53.582,1480,29.35,
2021-11-08 18:27:53.681,1480.1,29.3,
2021-11-08 18:27:53.782,1480.2,29.26,
2021-11-08 18:27:53.882,1480.3,29.23,
2021-11-08 18:27:53.982,1480.4,29.19,
2021-11-08 18:27:54.082,1480.5,29.14,
2021-11-08 18:27:54.182,1480.6,29.11,
2021-11-08 18:27:54.282,1480.7,29.07,
2021-11-08 18:27:54.383,1480.8,29.03,
2021-11-08 18:27:54.483,1480.9,28.99,
2021-11-08 18:27:54.582,1481,28.95,
2021-11-08 18:27:54.682,1481.1,28.91,
2021-11-08 18:27:54.783,1481.2,28.88,
2021-11-08 18:27:54.883,1481.3,28.84,
2021-11-08 18:27:54.982,1481.4,28.8,
2021-11-08 18:27:55.082,1481.5,28.77,
2021-11-08 18:27:55.184,1481.6,28.73,
2021-11-08 18:27:55.281,1481.7,28.7,
2021-11-08 18:27:55.383,1481.8,28.67,
2021-11-08 18:27:55.483,1481.9,28.63,
2021-11-08 18:27:55.582,1482,28.6,
2021-11-08 18:27:55.682,1482.1,28.56,
2021-11-08 18:27:55.783,1482.2,28.53,
2021-11-08 18:27:55.882,1482.3,28.49,
2021-11-08 18:27:55.982,1482.4,28.46,
2021-11-08 18:27:56.083,1482.5,28.42,
2021-11-08 18:27:56.183,1482.6,28.4,
2021-11-08 18:27:56.282,1482.7,28.36,
2021-11-08 18:27:56.382,1482.8,28.35,
2021-11-08 18:27:56.482,1482.9,28.31,
2021-11-08 18:27:56.583,1483,28.28,
2021-11-08 18:27:56.682,1483.1,28.24,
2021-11-08 18:27:56.782,1483.2,28.21,
2021-11-08 18:27:56.882,1483.3,28.18,
2021-11-08 18:27:56.982,1483.4,28.15,
2021-11-08 18:27:57.082,1483.5,28.12,
2021-11-08 18:27:57.182,1483.6,28.09,
2021-11-08 18:27:57.282,1483.7,28.06,
2021-11-08 18:27:57.382,1483.8,28.04,
2021-11-08 18:27:57.482,1483.9,28.01,
2021-11-08 18:27:57.582,1484,27.97,
2021-11-08 18:27:57.682,1484.1,27.95,
2021-11-08 18:27:57.783,1484.2,27.93,
2021-11-08 18:27:57.883,1484.3,27.9,
2021-11-08 18:27:57.983,1484.4,27.88,
2021-11-08 18:27:58.083,1484.5,27.84,
2021-11-08 18:27:58.182,1484.6,27.82,
2021-11-08 18:27:58.282,1484.7,27.79,
2021-11-08 18:27:58.382,1484.8,27.76,
2021-11-08 18:27:58.482,1484.9,27.73,
2021-11-08 18:27:58.582,1485,27.71,
2021-11-08 18:27:58.682,1485.1,27.69,
2021-11-08 18:27:58.783,1485.2,27.66,
2021-11-08 18:27:58.883,1485.3,27.63,
2021-11-08 18:27:58.983,1485.4,27.61,
2021-11-08 18:27:59.082,1485.5,27.58,
2021-11-08 18:27:59.183,1485.6,27.57,
2021-11-08 18:27:59.282,1485.7,27.53,
2021-11-08 18:27:59.382,1485.8,27.51,
2021-11-08 18:27:59.482,1485.9,27.51,
2021-11-08 18:27:59.583,1486,27.47,
2021-11-08 18:27:59.682,1486.1,27.44,
2021-11-08 18:27:59.783,1486.2,27.42,
2021-11-08 18:27:59.882,1486.3,27.41,
2021-11-08 18:27:59.982,1486.4,27.38,
2021-11-08 18:28:00.082,1486.5,27.36,
2021-11-08 18:28:00.182,1486.6,27.35,
2021-11-08 18:28:00.282,1486.7,27.31,
2021-11-08 18:28:00.383,1486.8,27.3,
2021-11-08 18:28:00.482,1486.9,27.26,
2021-11-08 18:28:00.582,1487,27.25,
2021-11-08 18:28:00.682,1487.1,27.22,
2021-11-08 18:28:00.782,1487.2,27.2,
2021-11-08 18:28:00.882,1487.3,27.19,
2021-11-08 18:28:00.982,1487.4,27.17,
2021-11-08 18:28:01.083,1487.5,27.14,
2021-11-08 18:28:01.182,1487.6,27.11,
2021-11-08 18:28:01.283,1487.7,27.1,
2021-11-08 18:28:01.382,1487.8,27.07,
2021-11-08 18:28:01.482,1487.9,27.06,
2021-11-08 18:28:01.583,1488,27.05,
2021-11-08 18:28:01.683,1488.1,27.01,
2021-11-08 18:28:01.782,1488.2,27.01,
2021-11-08 18:28:01.882,1488.3,26.98,
2021-11-08 18:28:01.983,1488.4,26.96,
2021-11-08 18:28:02.083,1488.5,26.95,
2021-11-08 18:28:02.183,1488.6,26.92,
2021-11-08 18:28:02.282,1488.7,26.91,
2021-11-08 18:28:02.382,1488.8,26.88,
2021-11-08 18:28:02.482,1488.9,26.87,
2021-11-08 18:28:02.582,1489,26.85,
2021-11-08 18:28:02.683,1489.1,26.82,
2021-11-08 18:28:02.783,1489.2,26.82,
2021-11-08 18:28:02.882,1489.3,26.81,
2021-11-08 18:28:02.982,1489.4,26.78,
2021-11-08 18:28:03.082,1489.5,26.76,
2021-11-08 18:28:03.182,1489.6,26.75,
2021-11-08 18:28:03.282,1489.7,26.74,
2021-11-08 18:28:03.383,1489.8,26.72,
2021-11-08 18:28:03.482,1489.9,26.71,
2021-11-08 18:28:03.582,1490,26.69,
2021-11-08 18:28:03.683,1490.1,26.67,
2021-11-08 18:28:03.783,1490.2,26.66,
2021-11-08 18:28:03.882,1490.3,26.64,
2021-11-08 18:28:03.983,1490.4,26.62,
2021-11-08 18:28:04.083,1490.5,26.61,
2021-11-08 18:28:04.183,1490.6,26.6,
2021-11-08 18:28:04.282,1490.7,26.59,
2021-11-08 18:28:04.381,1490.8,26.57,
2021-11-08 18:28:04.482,1490.9,26.55,
2021-11-08 18:28:04.583,1491,26.53,
2021-11-08 18:28:04.682,1491.1,26.53,
2021-11-08 18:28:04.783,1491.2,26.51,
2021-11-08 18:28:04.883,1491.3,26.49,
2021-11-08 18:28:04.982,1491.4,26.48,
2021-11-08 18:28:05.082,1491.5,26.48,
2021-11-08 18:28:05.182,1491.6,26.46,
2021-11-08 18:28:05.283,1491.7,26.44,
2021-11-08 18:28:05.382,1491.8,26.42,
2021-11-08 18:28:05.482,1491.9,26.41,
2021-11-08 18:28:05.583,1492,26.41,
2021-11-08 18:28:05.682,1492.1,26.4,
2021-11-08 18:28:05.782,1492.2,26.37,
2021-11-08 18:28:05.883,1492.3,26.36,
2021-11-08 18:28:05.982,1492.4,26.35,
2021-11-08 18:28:06.083,1492.5,26.34,
2021-11-08 18:28:06.182,1492.6,26.32,
2021-11-08 18:28:06.283,1492.7,26.31,
2021-11-08 18:28:06.382,1492.8,26.3,
2021-11-08 18:28:06.483,1492.9,26.28,
2021-11-08 18:28:06.583,1493,26.28,
2021-11-08 18:28:06.683,1493.1,26.27,
2021-11-08 18:28:06.782,1493.2,26.24,
2021-11-08 18:28:06.883,1493.3,26.23,
2021-11-08 18:28:06.983,1493.4,26.23,
2021-11-08 18:28:07.082,1493.5,26.2,
2021-11-08 18:28:07.183,1493.6,26.21,
2021-11-08 18:28:07.283,1493.7,26.19,
2021-11-08 18:28:07.383,1493.8,26.17,
2021-11-08 18:28:07.482,1493.9,26.16,
2021-11-08 18:28:07.582,1494,26.15,
2021-11-08 18:28:07.682,1494.1,26.14,
2021-11-08 18:28:07.782,1494.2,26.14,
2021-11-08 18:28:07.882,1494.3,26.14,
2021-11-08 18:28:07.983,1494.4,26.12,
2021-11-08 18:28:08.082,1494.5,26.1,
2021-11-08 18:28:08.183,1494.6,26.09,
2021-11-08 18:28:08.283,1494.7,26.08,
2021-11-08 18:28:08.383,1494.8,26.07,
2021-11-08 18:28:08.483,1494.9,26.06,
2021-11-08 18:28:08.583,1495,26.04,
2021-11-08 18:28:08.682,1495.1,26.03,
2021-11-08 18:28:08.782,1495.2,26.03,
2021-11-08 18:28:08.883,1495.3,26.02,
2021-11-08 18:28:08.983,1495.4,26.01,
2021-11-08 18:28:09.083,1495.5,26,
2021-11-08 18:28:09.182,1495.6,25.99,
2021-11-08 18:28:09.283,1495.7,25.98,
2021-11-08 18:28:09.383,1495.8,25.97,
2021-11-08 18:28:09.482,1495.9,25.96,
2021-11-08 18:28:09.583,1496,25.95,
2021-11-08 18:28:09.682,1496.1,25.95,
2021-11-08 18:28:09.783,1496.2,25.94,
2021-11-08 18:28:09.883,1496.3,25.93,
2021-11-08 18:28:09.984,1496.4,25.91,
2021-11-08 18:28:10.083,1496.5,25.91,
2021-11-08 18:28:10.183,1496.6,25.91,
2021-11-08 18:28:10.282,1496.7,25.9,
2021-11-08 18:28:10.382,1496.8,25.88,
2021-11-08 18:28:10.483,1496.9,25.88,
2021-11-08 18:28:10.582,1497,25.86,
2021-11-08 18:28:10.682,1497.1,25.86,
2021-11-08 18:28:10.783,1497.2,25.85,
2021-11-08 18:28:10.882,1497.3,25.84,
2021-11-08 18:28:10.983,1497.4,25.83,
2021-11-08 18:28:11.082,1497.5,25.82,
2021-11-08 18:28:11.182,1497.6,25.83,
2021-11-08 18:28:11.283,1497.7,25.81,
2021-11-08 18:28:11.383,1497.8,25.8,
2021-11-08 18:28:11.482,1497.9,25.78,
2021-11-08 18:28:11.582,1498,25.78,
2021-11-08 18:28:11.690,1498.1,25.79,
2021-11-08 18:28:11.790,1498.2,25.77,
2021-11-08 18:28:11.890,1498.3,25.76,
2021-11-08 18:28:11.990,1498.4,25.75,
2021-11-08 18:28:12.090,1498.5,25.76,
2021-11-08 18:28:12.189,1498.6,25.74,
2021-11-08 18:28:12.290,1498.7,25.73,
2021-11-08 18:28:12.390,1498.8,25.72,
2021-11-08 18:28:12.489,1498.9,25.72,
2021-11-08 18:28:12.589,1499,25.72,
2021-11-08 18:28:12.689,1499.1,25.7,
2021-11-08 18:28:12.790,1499.2,25.71,
2021-11-08 18:28:12.889,1499.3,25.69,
2021-11-08 18:28:12.989,1499.4,25.68,
2021-11-08 18:28:13.090,1499.5,25.68,
2021-11-08 18:28:13.190,1499.6,25.68,
2021-11-08 18:28:13.290,1499.7,25.67,
2021-11-08 18:28:13.390,1499.8,25.65,
2021-11-08 18:28:13.490,1499.9,25.65,
2021-11-08 18:28:13.590,1500,25.65,
2021-11-08 18:28:13.690,1500.1,25.64,
2021-11-08 18:28:13.789,1500.2,25.63,
2021-11-08 18:28:13.889,1500.3,25.63,
2021-11-08 18:28:13.990,1500.4,25.62,
2021-11-08 18:28:14.090,1500.5,25.61,
2021-11-08 18:28:14.189,1500.6,25.61,
2021-11-08 18:28:14.290,1500.7,25.61,
2021-11-08 18:28:14.390,1500.8,25.6,
2021-11-08 18:28:14.489,1500.9,25.58,
2021-11-08 18:28:14.591,1501,25.58,
2021-11-08 18:28:14.690,1501.1,25.58,
2021-11-08 18:28:14.790,1501.2,25.57,
2021-11-08 18:28:14.889,1501.3,25.56,
2021-11-08 18:28:15.000,1501.4,25.56,
2021-11-08 18:28:15.089,1501.5,25.55,
2021-11-08 18:28:15.190,1501.6,25.54,
2021-11-08 18:28:15.290,1501.7,25.53,
2021-11-08 18:28:15.390,1501.8,25.53,
2021-11-08 18:28:15.490,1501.9,25.53,
2021-11-08 18:28:15.590,1502,25.54,
2021-11-08 18:28:15.690,1502.1,25.51,
2021-11-08 18:28:15.790,1502.2,25.52,
2021-11-08 18:28:15.890,1502.3,25.51,
2021-11-08 18:28:15.990,1502.4,25.5,
2021-11-08 18:28:16.090,1502.5,25.49,
2021-11-08 18:28:16.189,1502.6,25.49,
2021-11-08 18:28:16.290,1502.7,25.48,
2021-11-08 18:28:16.390,1502.8,25.48,
2021-11-08 18:28:16.490,1502.9,25.47,
2021-11-08 18:28:16.590,1503,25.46,
2021-11-08 18:28:16.690,1503.1,25.46,
2021-11-08 18:28:16.790,1503.2,25.46,
2021-11-08 18:28:16.890,1503.3,25.45,
2021-11-08 18:28:16.990,1503.4,25.45,
2021-11-08 18:28:17.090,1503.5,25.43,
2021-11-08 18:28:17.189,1503.6,25.43,
2021-11-08 18:28:17.290,1503.7,25.45,
2021-11-08 18:28:17.389,1503.8,25.43,
2021-11-08 18:28:17.490,1503.9,25.42,
2021-11-08 18:28:17.590,1504,25.43,
2021-11-08 18:28:17.690,1504.1,25.41,
2021-11-08 18:28:17.789,1504.2,25.39,
2021-11-08 18:28:17.890,1504.3,25.41,
2021-11-08 18:28:17.989,1504.4,25.39,
2021-11-08 18:28:18.090,1504.5,25.39,
2021-11-08 18:28:18.189,1504.6,25.39,
2021-11-08 18:28:18.290,1504.7,25.39,
2021-11-08 18:28:18.389,1504.8,25.37,
2021-11-08 18:28:18.489,1504.9,25.38,
2021-11-08 18:28:18.589,1505,25.37,
2021-11-08 18:28:18.690,1505.1,25.36,
2021-11-08 18:28:18.789,1505.2,25.35,
2021-11-08 18:28:18.890,1505.3,25.36,
2021-11-08 18:28:18.989,1505.4,25.34,
2021-11-08 18:28:19.090,1505.5,25.35,
2021-11-08 18:28:19.189,1505.6,25.34,
2021-11-08 18:28:19.290,1505.7,25.34,
2021-11-08 18:28:19.389,1505.8,25.33,
2021-11-08 18:28:19.589,1506,25.32,
2021-11-08 18:28:19.689,1506.1,25.32,
2021-11-08 18:28:19.789,1506.2,25.32,
2021-11-08 18:28:19.890,1506.3,25.31,
2021-11-08 18:28:19.989,1506.4,25.31,
2021-11-08 18:28:20.090,1506.5,25.3,
2021-11-08 18:28:20.189,1506.6,25.29,
2021-11-08 18:28:20.289,1506.7,25.29,
2021-11-08 18:28:20.389,1506.8,25.3,
2021-11-08 18:28:20.490,1506.9,25.29,
2021-11-08 18:28:20.589,1507,25.28,
2021-11-08 18:28:20.689,1507.1,25.28,
2021-11-08 18:28:20.790,1507.2,25.27,
2021-11-08 18:28:20.890,1507.3,25.28,
2021-11-08 18:28:20.990,1507.4,25.27,
2021-11-08 18:28:21.090,1507.5,25.25,
2021-11-08 18:28:21.189,1507.6,25.26,
2021-11-08 18:28:21.289,1507.7,25.25,
2021-11-08 18:28:21.390,1507.8,25.25,
2021-11-08 18:28:21.489,1507.9,25.24,
2021-11-08 18:28:21.589,1508,25.25,
2021-11-08 18:28:21.689,1508.1,25.24,
2021-11-08 18:28:21.790,1508.2,25.25,
2021-11-08 18:28:21.889,1508.3,25.23,
2021-11-08 18:28:21.990,1508.4,25.23,
2021-11-08 18:28:22.089,1508.5,25.22,
2021-11-08 18:28:22.189,1508.6,25.22,
2021-11-08 18:28:22.289,1508.7,25.23,
2021-11-08 18:28:22.389,1508.8,25.22,
2021-11-08 18:28:22.489,1508.9,25.21,
2021-11-08 18:28:22.589,1509,25.2,
2021-11-08 18:28:22.689,1509.1,25.2,
2021-11-08 18:28:22.789,1509.2,25.21,
2021-11-08 18:28:22.889,1509.3,25.19,
2021-11-08 18:28:22.989,1509.4,25.2,
2021-11-08 18:28:23.089,1509.5,25.19,
2021-11-08 18:28:23.189,1509.6,25.19,
2021-11-08 18:28:23.290,1509.7,25.18,
2021-11-08 18:28:23.390,1509.8,25.19,
2021-11-08 18:28:23.490,1509.9,25.2,
2021-11-08 18:28:23.589,1510,25.18,
2021-11-08 18:28:23.690,1510.1,25.17,
2021-11-08 18:28:23.789,1510.2,25.16,
2021-11-08 18:28:23.889,1510.3,25.17,
2021-11-08 18:28:23.990,1510.4,25.17,
2021-11-08 18:28:24.090,1510.5,25.16,
2021-11-08 18:28:24.190,1510.6,25.16,
2021-11-08 18:28:24.290,1510.7,25.16,
2021-11-08 18:28:24.389,1510.8,25.15,
2021-11-08 18:28:24.489,1510.9,25.14,
2021-11-08 18:28:24.590,1511,25.14,
2021-11-08 18:28:24.689,1511.1,25.15,
2021-11-08 18:28:24.789,1511.2,25.14,
2021-11-08 18:28:24.890,1511.3,25.13,
2021-11-08 18:28:24.990,1511.4,25.14,
2021-11-08 18:28:25.089,1511.5,25.13,
2021-11-08 18:28:25.189,1511.6,25.12,
2021-11-08 18:28:25.289,1511.7,25.13,
2021-11-08 18:28:25.390,1511.8,25.12,
2021-11-08 18:28:25.489,1511.9,25.12,
2021-11-08 18:28:25.591,1512,25.11,
2021-11-08 18:28:25.689,1512.1,25.11,
2021-11-08 18:28:25.790,1512.2,25.1,
2021-11-08 18:28:25.889,1512.3,25.11,
2021-11-08 18:28:25.990,1512.4,25.11,
2021-11-08 18:28:26.089,1512.5,25.11,
2021-11-08 18:28:26.189,1512.6,25.1,
2021-11-08 18:28:26.290,1512.7,25.08,
2021-11-08 18:28:26.390,1512.8,25.09,
2021-11-08 18:28:26.490,1512.9,25.09,
2021-11-08 18:28:26.590,1513,25.08,
2021-11-08 18:28:26.689,1513.1,25.07,
2021-11-08 18:28:26.790,1513.2,25.07,
2021-11-08 18:28:26.890,1513.3,25.08,
2021-11-08 18:28:26.990,1513.4,25.08,
2021-11-08 18:28:27.090,1513.5,25.07,
2021-11-08 18:28:27.190,1513.6,25.07,
2021-11-08 18:28:27.290,1513.7,25.07,
2021-11-08 18:28:27.389,1513.8,25.06,
2021-11-08 18:28:27.490,1513.9,25.07,
2021-11-08 18:28:27.590,1514,25.06,
2021-11-08 18:28:27.690,1514.1,25.05,
2021-11-08 18:28:27.790,1514.2,25.04,
2021-11-08 18:28:27.890,1514.3,25.04,
2021-11-08 18:28:27.990,1514.4,25.05,
2021-11-08 18:28:28.090,1514.5,25.05,
2021-11-08 18:28:28.190,1514.6,25.04,
2021-11-08 18:28:28.290,1514.7,25.04,
2021-11-08 18:28:28.390,1514.8,25.03,
2021-11-08 18:28:28.489,1514.9,25.04,
2021-11-08 18:28:28.589,1515,25.03,
2021-11-08 18:28:28.689,1515.1,25.03,
2021-11-08 18:28:28.789,1515.2,25.03,
2021-11-08 18:28:28.890,1515.3,25.02,
2021-11-08 18:28:28.990,1515.4,25.03,
2021-11-08 18:28:29.089,1515.5,25.02,
2021-11-08 18:28:29.189,1515.6,25.01,
2021-11-08 18:28:29.289,1515.7,25.01,
2021-11-08 18:28:29.389,1515.8,25.02,
2021-11-08 18:28:29.489,1515.9,25.02,
2021-11-08 18:28:29.590,1516,25,
2021-11-08 18:28:29.690,1516.1,25.01,
2021-11-08 18:28:29.790,1516.2,25.01,
